targetid,ordernumber,organism,species,sample_id,sample_id_old,site,annotation,orig_x,orig_y,orig_z,world_x,world_y,world_z,agisoft_x,agisoft_y,agisoft_z,clone_lineage,clade,shape_id,lat,lon
2795757,DMadr22-6918,Madracis,-,DH0526_MMIR_SEA,mmir_sea_073,Seaquarium,SA73,6.89949,37.3168,-31.0518,13.72742469,-7.721434642,-12.77703602,5.240033895,37.38854586,-13.25421617,198,Minor,16_sea,12.084367,-68.898439
2796075,DMadr22-6918,Madracis,-,DH0526_MMIR_SEA,mmir_sea_073,Seaquarium,,,,,,,,,,,198,Minor,16_sea,12.084367,-68.898439
2795758,DMadr22-6918,Madracis,-,DH0527_MMIR_SEA,mmir_sea_074,Seaquarium,SA74,7.56048,40.1635,-32.4044,12.72832971,-7.641575741,-12.67408538,5.79160929,40.27718371,-13.05358985,0,Major,16_sea,12.084367,-68.898439
2796076,DMadr22-6918,Madracis,-,DH0527_MMIR_SEA,mmir_sea_074,Seaquarium,,,,,,,,,,,0,Major,16_sea,12.084367,-68.898439
2796077,DMadr22-6918,Madracis,-,DH0528_MMIR_SEA,mmir_sea_075,Seaquarium,SA75,9.64455,44.3797,-34.3657,11.22579021,-7.243479377,-12.31935951,7.606078232,44.54846751,-12.58452891,196,Minor,14_sea,12.084367,-68.898439
2795760,DMadr22-6918,Madracis,-,DH0529_MMIR_SEA,mmir_sea_076,Seaquarium,SA76,11.3152,45.9356,-36.3514,10.46429941,-6.681142442,-12.32997179,9.226876117,46.67348397,-13.31105381,196,Minor,14_sea,12.084367,-68.898439
2796078,DMadr22-6918,Madracis,-,DH0529_MMIR_SEA,mmir_sea_076,Seaquarium,,,,,,,,,,,196,Minor,14_sea,12.084367,-68.898439
2796079,DMadr22-6918,Madracis,-,DH0530_MMIR_SEA,mmir_sea_077,Seaquarium,SA77,13.4703,46.2756,-36.5792,10.281,-6.1249,-11.972,,,,196,Minor,NA,12.084367,-68.898439
2795762,DMadr22-6918,Madracis,-,DH0531_MMIR_SEA,mmir_sea_078,Seaquarium,SA78,12.2778,44.9717,-35.5046,10.8281,-6.4574,-12.0664,,,,196,Minor,NA,12.084367,-68.898439
2796080,DMadr22-6918,Madracis,-,DH0531_MMIR_SEA,mmir_sea_078,Seaquarium,,,,,,,,,,,196,Minor,NA,12.084367,-68.898439
2795384,DMadr22-6918,Madracis,-,DH0534_MMIR_SEA,mmir_sea_088,Seaquarium,SA88,-39.3946,29.0053,-27.9437,17.682563,-19.31010406,-20.99696591,-36.50662604,28.87507115,-20.06329067,118,Major,33_sea,12.084367,-68.898439
2795385,DMadr22-6918,Madracis,-,DH0535_MMIR_SEA,mmir_sea_089,Seaquarium,SA89,-29.924,25.2626,-27.1046,18.58916718,-16.60464873,-19.55507461,-27.75723302,25.58143978,-19.78740437,0,Major,32_sea,12.084367,-68.898439
2795386,DMadr22-6918,Madracis,-,DH0536_MMIR_SEA,mmir_sea_090,Seaquarium,SA90,-30.0469,28.2545,-26.2217,17.89547089,-17.06494702,-19.04420538,-28.16309881,27.6234408,-17.83002063,86,Major,32_sea,12.084367,-68.898439
2795387,DMadr22-6918,Madracis,-,DH0537_MMIR_SEA,mmir_sea_091,Seaquarium,SA91,-27.9344,27.4527,-27.2612,17.91027781,-16.2876923,-19.00908089,-26.08367746,27.44028199,-18.73861363,126,Major,32_sea,12.084367,-68.898439
2795388,DMadr22-6918,Madracis,-,DH0538_MMIR_SEA,mmir_sea_092,Seaquarium,SA92,-27.9171,25.7101,-26.4715,18.50527003,-16.2218986,-19.00773161,-26.0347034,25.69256926,-18.83937599,126,Major,32_sea,12.084367,-68.898439
2795389,DMadr22-6918,Madracis,-,DH0539_MMIR_SEA,mmir_sea_093,Seaquarium,SA93,-27.8195,17.0998,-24.1307,21.21792247,-15.66827544,-19.36812803,-25.61626768,17.72500272,-20.58817507,86,Major,36_sea,12.084367,-68.898439
2795390,DMadr22-6918,Madracis,-,DH0540_MMIR_SEA,mmir_sea_094,Seaquarium,SA94,-26.2964,7.2697,-16.8718,24.94462643,-15.33321157,-18.44933433,-24.34468619,6.680537654,-18.72865488,127,Major,41_sea,12.084367,-68.898439
2795391,DMadr22-6918,Madracis,-,DH0541_MMIR_SEA,mmir_sea_095,Seaquarium,SA95,-24.1712,6.7379,-15.0348,25.30274811,-14.99514075,-17.70259284,-22.57674751,5.485389475,-17.21387609,128,Major,42_sea,12.084367,-68.898439
2794508,DMadr22-6918,Madracis,-,DH0542_MMIR_SEA,mmir_sea_096,Seaquarium,SA96,-24.7264,8.42141,-18.2546,24.38489052,-14.84329006,-18.37859215,-22.85191358,8.219577253,-19.15491092,127,Major,40_sea,12.084367,-68.898439
2794509,DMadr22-6918,Madracis,-,DH0543_MMIR_SEA,mmir_sea_097,Seaquarium,SA97,-22.7805,19.4442,-22.046,20.74250549,-14.90156394,-17.74477443,-21.42570457,18.78005224,-17.29470551,0,Minor,35_sea,12.084367,-68.898439
2794510,DMadr22-6918,Madracis,-,DH0544_MMIR_SEA,mmir_sea_098,Seaquarium,SA98,-24.2123,31.0888,-29.0174,16.55471579,-15.43708506,-18.38351575,-22.76678784,31.17064983,-18.14530951,126,Major,31_sea,12.084367,-68.898439
2794511,DMadr22-6918,Madracis,-,DH0545_MMIR_SEA,mmir_sea_099,Seaquarium,SA99,-22.6464,29.2925,-27.4413,17.23832538,-15.07880701,-17.93251562,-21.39342912,29.0583934,-17.44419602,126,Major,30_sea,12.084367,-68.898439
2794512,DMadr22-6918,Madracis,-,DH0546_MMIR_SEA,mmir_sea_100,Seaquarium,SA100,-15.6455,21.9378,-22.0795,19.86321866,-13.3018116,-16.24143241,-15.12019601,20.88276797,-15.37536581,86,Major,34_sea,12.084367,-68.898439
2794513,DMadr22-6918,Madracis,-,DH0547_MMIR_SEA,mmir_sea_101,Seaquarium,SA101,-19.9589,8.62838,-15.7554,24.566386,-13.99160009,-16.93556002,-18.80796114,7.365086272,-16.46619241,0,Major,39_sea,12.084367,-68.898439
2794514,DMadr22-6918,Madracis,-,DH0548_MMIR_SEA,mmir_sea_102,Seaquarium,SA102,-16.0893,8.78188,-16.3338,24.33876289,-12.92247786,-16.38233553,-15.24836618,7.775058097,-16.38137801,127,Major,38_sea,12.084367,-68.898439
2794515,DMadr22-6918,Madracis,-,DH0549_MMIR_SEA,mmir_sea_103,Seaquarium,SA103,-12.3493,8.8951,-15.2978,24.36030455,-12.1159138,-15.47425709,-11.97468204,7.460500793,-15.03464166,127,Major,37_sea,12.084367,-68.898439
2795479,DMadr22-6918,Madracis,-,DH0550_MMIR_SEA,mmir_sea_104,Seaquarium,SA104,-6.31856,-0.170005,-12.1389,27.16214053,-10.09975283,-14.6578558,-6.232796961,-1.166308345,-15.57728366,130,Major,57_sea,12.084367,-68.898439
2795480,DMadr22-6918,Madracis,-,DH0551_MMIR_SEA,mmir_sea_105,Seaquarium,SA105,-2.89711,-1.57772,-11.4857,27.55588594,-9.167298808,-14.06017337,-3.105267764,-2.550937208,-15.2202723,130,Major,59_sea,12.084367,-68.898439
2795481,DMadr22-6918,Madracis,-,DH0552_MMIR_SEA,mmir_sea_106,Seaquarium,SA106,-9.41146,31.7954,-27.9351,16.13002205,-11.83548967,-15.47547853,-9.508895172,31.42596345,-15.1272939,198,Minor,29_sea,12.084367,-68.898439
2795482,DMadr22-6918,Madracis,-,DH0553_MMIR_SEA,mmir_sea_107,Seaquarium,SA107,-7.29723,29.9975,-25.6684,16.90011518,-11.43490603,-14.76592016,-7.711448597,29.02239866,-13.80424343,198,Minor,28_sea,12.084367,-68.898439
2795485,DMadr22-6918,Madracis,-,DH0556_MMIR_SEA,mmir_sea_110,Seaquarium,SA110,-0.956043,30.2171,-26.6066,16.53731623,-9.6810922,-13.86051586,-1.877149476,29.66425798,-13.67102675,198,Minor,26_sea,12.084367,-68.898439
2795486,DMadr22-6918,Madracis,-,DH0557_MMIR_SEA,mmir_sea_111,Seaquarium,SA111,10.5871,31.3611,-25.7442,16.04521648,-6.934517945,-11.52410751,8.420906119,30.33531182,-11.05200474,0,Minor,23_sea,12.084367,-68.898439
2795574,DMadr22-6918,Madracis,-,DH0558_MMIR_SEA,mmir_sea_112,Seaquarium,SA112,20.442,27.6854,-22.3139,17.2999387,-4.510498193,-9.395345274,17.23961525,25.99116492,-8.620946127,0,Major,24_sea,12.084367,-68.898439
2795575,DMadr22-6918,Madracis,-,DH0559_MMIR_SEA,mmir_sea_113,Seaquarium,,,,,,,,,,,132,Major,NA,12.084367,-68.898439
2795576,DMadr22-6918,Madracis,-,DH0560_MMIR_SEA,mmir_sea_114,Seaquarium,SA114,-42.5745,-6.22514,-12.8974,29.67032723,-18.76034559,-21.80129961,-38.61945373,-6.100448593,-23.27929637,132,Major,54_sea,12.084367,-68.898439
2795577,DMadr22-6918,Madracis,-,DH0561_MMIR_SEA,mmir_sea_115,Seaquarium,SA115,-34.4482,-8.0701,-11.021,30.2394227,-16.74336449,-20.14287802,-31.32628967,-8.315580132,-21.53733471,132,Major,53_sea,12.084367,-68.898439
2795578,DMadr22-6918,Madracis,-,DH0562_MMIR_SEA,mmir_sea_116,Seaquarium,SA116,-33.3377,-5.73418,-11.5589,29.48788029,-16.61345019,-19.8242708,-30.41919749,-6.184328929,-20.84276272,132,Major,51_sea,12.084367,-68.898439
2795579,DMadr22-6918,Madracis,-,DH0563_MMIR_SEA,mmir_sea_117,Seaquarium,SA117,-32.3893,-4.89082,-13.2793,28.9803809,-16.20456857,-19.97487335,-29.43355279,-4.756522201,-21.74791702,132,Major,52_sea,12.084367,-68.898439
2795580,DMadr22-6918,Madracis,-,DH0564_MMIR_SEA,mmir_sea_118,Seaquarium,SA118,-29.1428,-6.67687,-10.941,29.72799865,-15.52259846,-19.05005973,-26.61785226,-7.169916306,-20.22080639,132,Major,50_sea,12.084367,-68.898439
2795581,DMadr22-6918,Madracis,-,DH0565_MMIR_SEA,mmir_sea_119,Seaquarium,SA119,-26.3098,-5.35724,-11.0844,29.26906804,-14.90177853,-18.44828482,-24.12254097,-6.012719329,-19.42382452,132,Major,49_sea,12.084367,-68.898439
2795670,DMadr22-6918,Madracis,-,DH0567_MMIR_SEA,mmir_sea_121,Seaquarium,SA121,-24.6819,-9.68037,-9.97021,30.58088188,-14.20653205,-18.36891724,-22.47437606,-9.971366017,-20.15342225,133,Major,61_sea,12.084367,-68.898439
2795673,DMadr22-6918,Madracis,-,DH0570_MMIR_SEA,mmir_sea_124,Seaquarium,SA124,-21.7711,-13.029,-8.52829,31.63798616,-13.3247689,-17.88343462,-19.76315188,-13.26898559,-20.04780177,128,Major,55_sea,12.084367,-68.898439
2795674,DMadr22-6918,Madracis,-,DH0571_MMIR_SEA,mmir_sea_125,Seaquarium,SA125,-22.399,-9.48714,-10.6973,30.36218698,-13.53041619,-18.12268295,-20.34036251,-9.481348994,-20.36954935,201,Minor,60_sea,12.084367,-68.898439
2795675,DMadr22-6918,Madracis,-,DH0572_MMIR_SEA,mmir_sea_126,Seaquarium,SA126,-23.346,-7.47826,-10.2459,29.89846669,-14.04270108,-17.96354638,-21.38171972,-8.058331926,-19.27685292,132,Major,49_sea,12.084367,-68.898439
2795676,DMadr22-6918,Madracis,-,DH0573_MMIR_SEA,mmir_sea_127,Seaquarium,SA127,-24.065,-5.5882,-11.3585,29.23421807,-14.25824052,-18.14742288,-22.04260693,-6.060110306,-19.46057767,133,Major,49_sea,12.084367,-68.898439
2795764,DMadr22-6918,Madracis,-,DH0574_MMIR_SEA,mmir_sea_128,Seaquarium,SA128,-20.852,-4.45048,-10.8506,28.91019547,-13.61484555,-17.34517119,-19.25956388,-5.324975727,-18.17044325,133,Major,49_sea,12.084367,-68.898439
2796082,DMadr22-6918,Madracis,-,DH0574_MMIR_SEA,mmir_sea_128,Seaquarium,,,,,,,,,,,133,Major,49_sea,12.084367,-68.898439
2795765,DMadr22-6918,Madracis,-,DH0575_MMIR_SEA,mmir_sea_129,Seaquarium,SA129,-20.9594,-6.17366,-10.3509,29.46093903,-13.54139588,-17.43200037,-19.29422375,-6.934145269,-18.51124706,133,Major,49_sea,12.084367,-68.898439
2796083,DMadr22-6918,Madracis,-,DH0575_MMIR_SEA,mmir_sea_129,Seaquarium,,,,,,,,,,,133,Major,49_sea,12.084367,-68.898439
2795766,DMadr22-6918,Madracis,-,DH0576_MMIR_SEA,mmir_sea_130,Seaquarium,SA130,-20.5504,-8.2064,-10.546,29.98256696,-13.202894,-17.62673362,-18.7662381,-8.491443973,-19.47569701,201,Minor,49_sea,12.084367,-68.898439
2796084,DMadr22-6918,Madracis,-,DH0576_MMIR_SEA,mmir_sea_130,Seaquarium,,,,,,,,,,,201,Minor,49_sea,12.084367,-68.898439
2795767,DMadr22-6918,Madracis,-,DH0577_MMIR_SEA,mmir_sea_131,Seaquarium,SA131,-19.1513,-13.5874,-6.65975,31.9950932,-12.86062323,-17.04603821,-17.54831257,-14.49425237,-18.45710306,134,Major,44_sea,12.084367,-68.898439
2796085,DMadr22-6918,Madracis,-,DH0577_MMIR_SEA,mmir_sea_131,Seaquarium,,,,,,,,,,,134,Major,44_sea,12.084367,-68.898439
2795768,DMadr22-6918,Madracis,-,DH0578_MMIR_SEA,mmir_sea_132,Seaquarium,SA132,-16.8626,-14.9821,-5.82858,32.44074492,-12.24821407,-16.6019896,-15.46759302,-15.95570483,-18.09348559,134,Major,44_sea,12.084367,-68.898439
2796086,DMadr22-6918,Madracis,-,DH0578_MMIR_SEA,mmir_sea_132,Seaquarium,,,,,,,,,,,134,Major,44_sea,12.084367,-68.898439
2795769,DMadr22-6918,Madracis,-,DH0579_MMIR_SEA,mmir_sea_133,Seaquarium,SA133,-16.6766,-12.2595,-6.55488,31.57934065,-12.36917167,-16.44701288,-15.40474334,-13.44012376,-17.50226315,134,Major,44_sea,12.084367,-68.898439
2796087,DMadr22-6918,Madracis,-,DH0579_MMIR_SEA,mmir_sea_133,Seaquarium,,,,,,,,,,,134,Major,44_sea,12.084367,-68.898439
2795770,DMadr22-6918,Madracis,-,DH0580_MMIR_SEA,mmir_sea_134,Seaquarium,SA134,-17.8035,-10.7894,-8.12403,30.97523403,-12.58206369,-16.85524052,-16.35889509,-11.59044146,-18.28075586,134,Major,44_sea,12.084367,-68.898439
2796088,DMadr22-6918,Madracis,-,DH0580_MMIR_SEA,mmir_sea_134,Seaquarium,,,,,,,,,,,134,Major,44_sea,12.084367,-68.898439
2795771,DMadr22-6918,Madracis,-,DH0581_MMIR_SEA,mmir_sea_135,Seaquarium,SA135,-17.3345,-7.45573,-10.0571,29.76246554,-12.51706219,-16.87031684,-15.95256799,-8.061338186,-18.36401908,201,Minor,47_sea,12.084367,-68.898439
2796089,DMadr22-6918,Madracis,-,DH0581_MMIR_SEA,mmir_sea_135,Seaquarium,,,,,,,,,,,201,Minor,47_sea,12.084367,-68.898439
2795606,DMadr22-6918,Madracis,-,DH0582_MMIR_SEA,mmir_sea_136,Seaquarium,SA136,-17.504,-3.53713,-11.799,28.43284545,-12.70369355,-16.88806039,-16.18470357,-4.14703945,-18.12656682,128,Major,49_sea,12.084367,-68.898439
2795607,DMadr22-6918,Madracis,-,DH0583_MMIR_SEA,mmir_sea_137,Seaquarium,SA137,-11.5435,-0.63577,-12.8951,27.31734971,-11.29539348,-15.7963008,-10.85887572,-1.271423106,-17.03426265,130,Major,58_sea,12.084367,-68.898439
2795608,DMadr22-6918,Madracis,-,DH0584_MMIR_SEA,mmir_sea_138,Seaquarium,SA138,-13.9015,-3.81676,-9.86157,28.69737144,-12.02332007,-15.83321987,-13.10485853,-5.166476083,-16.23988184,128,Major,45_sea,12.084367,-68.898439
2795609,DMadr22-6918,Madracis,-,DH0585_MMIR_SEA,mmir_sea_139,Seaquarium,SA139,-13.6759,-6.47482,-9.28129,29.50898341,-11.78129398,-15.94412012,-12.78336376,-7.563289234,-16.8694948,128,Major,46_sea,12.084367,-68.898439
2795610,DMadr22-6918,Madracis,-,DH0586_MMIR_SEA,mmir_sea_140,Seaquarium,SA140,-13.9186,-9.36912,-7.37854,30.59023572,-11.82758219,-15.84932869,-13.01078558,-10.7216591,-16.59656484,128,Major,62_sea,12.084367,-68.898439
2795611,DMadr22-6918,Madracis,-,DH0587_MMIR_SEA,mmir_sea_141,Seaquarium,SA141,-13.8198,-11.5105,-6.10116,31.36397842,-11.77099115,-15.76158794,-12.9128313,-12.99987526,-16.46442616,133,Major,44_sea,12.084367,-68.898439
2795392,DMadr22-6918,Madracis,-,DH0590_MMIR_SEA,mmir_sea_144,Seaquarium,SA144,-7.89468,-1.97491,-10.3004,27.9684446,-10.5913287,-14.69252348,-7.735565979,-3.428900565,-15.06226278,128,Major,43_sea,12.084367,-68.898439
2795393,DMadr22-6918,Madracis,-,DH0591_MMIR_SEA,mmir_sea_145,Seaquarium,SA145,-4.3428,-2.40981,-10.1756,28.01364324,-9.646724151,-14.09191792,-4.499079311,-3.799020004,-14.70171376,128,Major,43_sea,12.084367,-68.898439
2795394,DMadr22-6918,Madracis,-,DH0592_MMIR_SEA,mmir_sea_146,Seaquarium,SA146,-4.31348,-3.91127,-8.64371,28.64969088,-9.709239281,-13.88689749,-4.534057656,-5.669007111,-14.10363869,130,Major,43_sea,12.084367,-68.898439
2795395,DMadr22-6918,Madracis,-,DH0593_MMIR_SEA,mmir_sea_147,Seaquarium,SA147,1.06041,-5.92056,-6.85933,29.32272625,-8.374481848,-12.74698942,0.284259392,-8.004999076,-12.84918869,130,Major,43_sea,12.084367,-68.898439
2795396,DMadr22-6918,Madracis,-,DH0594_MMIR_SEA,mmir_sea_148,Seaquarium,SA148,1.05584,-3.21904,-7.96293,28.41727745,-8.488144798,-12.716677,0.215721853,-5.346950568,-12.59339871,130,Major,43_sea,12.084367,-68.898439
2795397,DMadr22-6918,Madracis,-,DH0595_MMIR_SEA,mmir_sea_149,Seaquarium,SA149,3.53117,-5.03987,-7.25485,28.957694,-7.766807812,-12.31532952,2.507313655,-7.098703825,-12.48528138,128,Major,43_sea,12.084367,-68.898439
2795398,DMadr22-6918,Madracis,-,DH0596_MMIR_KAL,mmir_kal_001,Playa Kalki,K1,31.64331466,15.69799163,-17.14446992,24.27205649,-18.43469901,-18.61218462,-18.95965137,36.02679956,-18.94458379,135,Major,51_kal,12.375406,-69.159081
2795399,DMadr22-6918,Madracis,-,DH0597_MMIR_KAL,mmir_kal_002,Playa Kalki,K2,25.73802059,15.56953531,-16.87653394,23.92171524,-16.4317333,-17.71361758,-15.95032889,36.57628057,-18.02056344,136,Major,48_kal,12.375406,-69.159081
2794516,DMadr22-6918,Madracis,-,DH0598_MMIR_KAL,mmir_kal_003,Playa Kalki,K3,23.51970419,17.34307451,-15.70068343,24.43563176,-15.76727125,-16.91983973,-14.86111502,35.87355627,-16.98144528,136,Major,49_kal,12.375406,-69.159081
2794517,DMadr22-6918,Madracis,-,DH0599_MMIR_KAL,mmir_kal_004,Playa Kalki,K4,18.14821734,16.01243033,-15.3904138,23.66408364,-13.99781622,-16.13481381,-12.20848233,37.02252146,-16.19632685,137,Major,47_kal,12.375406,-69.159081
2794518,DMadr22-6918,Madracis,-,DH0600_MMIR_KAL,mmir_kal_005,Playa Kalki,K5,15.90640896,17.72168799,-14.8160593,24.17045223,-13.24217769,-15.54944769,-11.02494086,36.32247112,-15.47048402,137,Major,46_kal,12.375406,-69.159081
2794519,DMadr22-6918,Madracis,-,DH0601_MMIR_KAL,mmir_kal_006,Playa Kalki,K6,13.66007672,15.76870906,-13.12187488,23.28344506,-12.77358834,-14.74207966,-10.22613082,37.63236236,-14.43489642,137,Major,45_kal,12.375406,-69.159081
2794520,DMadr22-6918,Madracis,-,DH0602_MMIR_KAL,mmir_kal_007,Playa Kalki,K7,6.792894283,-4.022335175,-9.771654048,15.49052328,-11.5714108,-13.53942001,-8.377612028,48.88475071,-13.23996698,138,Major,2_kal,12.375406,-69.159081
2794521,DMadr22-6918,Madracis,-,DH0603_MMIR_KAL,mmir_kal_008,Playa Kalki,K8,4.926175183,-4.772929845,-7.638784446,15.05639848,-11.25392996,-12.57711496,-7.763637506,49.54960677,-11.93913478,138,Major,1_kal,12.375406,-69.159081
2794522,DMadr22-6918,Madracis,-,DH0604_MMIR_KAL,mmir_kal_009,Playa Kalki,K9,0.203697288,-4.403770617,-11.09697082,15.05842462,-9.114524885,-13.1112466,-4.801870441,49.53438733,-13.0682178,0,Major,3_kal,12.375406,-69.159081
2794523,DMadr22-6918,Madracis,-,DH0605_MMIR_KAL,mmir_kal_010,Playa Kalki,K10,-12.10475572,12.9030739,-10.80888974,20.86521184,-4.278589065,-10.52991952,2.597027555,41.31903222,-9.981273627,0,Major,24_kal,12.375406,-69.159081
2795487,DMadr22-6918,Madracis,-,DH0606_MMIR_KAL,mmir_kal_011,Playa Kalki,K11,-19.04184596,7.540293993,-7.959021102,18.4436087,-2.469934369,-8.832637,5.446451956,44.87666306,-7.968032918,141,Major,22_kal,12.375406,-69.159081
2795488,DMadr22-6918,Madracis,-,DH0607_MMIR_KAL,mmir_kal_012,Playa Kalki,K12,-18.68737814,9.237154097,-9.721544361,19.14300324,-2.282587581,-9.415442025,5.62050769,43.84856807,-8.803398951,141,Major,22_kal,12.375406,-69.159081
2795490,DMadr22-6918,Madracis,-,DH0609_MMIR_KAL,mmir_kal_014,Playa Kalki,K14,-20.84505906,12.73111445,-10.99937733,20.37051373,-1.23012868,-9.402834265,7.136270031,42.09008445,-8.916499722,0,Major,23_kal,12.375406,-69.159081
2795491,DMadr22-6918,Madracis,-,DH0610_MMIR_KAL,mmir_kal_015,Playa Kalki,K15,-9.638565613,24.53410571,-10.32181703,25.29520597,-4.789768163,-10.16886425,1.971081692,34.96626899,-9.199686319,143,Major,42_kal,12.375406,-69.159081
2795492,DMadr22-6918,Madracis,-,DH0611_MMIR_KAL,mmir_kal_016,Playa Kalki,K16,-13.90650682,24.73532354,-8.884109282,25.11504098,-3.508201169,-9.074357124,3.986030947,35.27603148,-7.865461064,144,Major,41_kal,12.375406,-69.159081
2795582,DMadr22-6918,Madracis,-,DH0614_MMIR_KAL,mmir_kal_019,Playa Kalki,K19,-29.04987323,9.129147741,-11.66313487,18.64204155,1.578425634,-8.670120447,11.25390533,44.61657671,-8.422957613,145,Major,4_kal,12.375406,-69.159081
2795583,DMadr22-6918,Madracis,-,DH0615_MMIR_KAL,mmir_kal_020,Playa Kalki,K20,-30.16552133,4.738945891,-10.62741953,16.92519481,1.662390595,-8.357852146,11.41110519,47.09670254,-8.061164793,146,Major,5_kal,12.375406,-69.159081
2795584,DMadr22-6918,Madracis,-,DH0616_MMIR_KAL,mmir_kal_021,Playa Kalki,K21,-33.07144952,4.282934931,-8.743815221,16.5558833,2.38563611,-7.32578855,12.61674603,47.67314214,-6.727836023,146,Major,5_kal,12.375406,-69.159081
2795585,DMadr22-6918,Madracis,-,DH0617_MMIR_KAL,mmir_kal_022,Playa Kalki,K22,-30.67800585,10.2131907,-12.78808618,18.99623136,2.340370751,-8.787241871,12.32459312,44.10628035,-8.70651656,145,Major,4_kal,12.375406,-69.159081
2795586,DMadr22-6918,Madracis,-,DH0618_MMIR_KAL,mmir_kal_023,Playa Kalki,K23,-31.96367795,11.21998655,-13.37698372,19.32321884,2.904919661,-8.768949478,13.13651837,43.63975354,-8.764112871,0,Major,4_kal,12.375406,-69.159081
2795587,DMadr22-6918,Madracis,-,DH0619_MMIR_KAL,mmir_kal_024,Playa Kalki,K24,-34.32485495,9.675458584,-12.75868581,18.61353472,3.580369347,-8.300463385,14.17413233,44.68183348,-8.240324406,145,Major,4_kal,12.375406,-69.159081
2795588,DMadr22-6918,Madracis,-,DH0620_MMIR_KAL,mmir_kal_025,Playa Kalki,K25,-34.35572837,11.31006862,-12.77990203,19.21988505,3.651998181,-8.228965158,14.29432396,43.81385732,-8.126147782,145,Major,4_kal,12.375406,-69.159081
2795589,DMadr22-6918,Madracis,-,DH0621_MMIR_KAL,mmir_kal_026,Playa Kalki,K26,-35.95032457,9.310288676,-12.23136358,18.38137187,4.055675697,-7.910803585,14.91708921,45.03362452,-7.775371588,145,Major,4_kal,12.375406,-69.159081
2795677,DMadr22-6918,Madracis,-,DH0622_MMIR_KAL,mmir_kal_027,Playa Kalki,K27,-35.78057472,7.255091166,-10.85849769,17.58636352,3.729317516,-7.551592595,14.5054106,46.18926434,-7.238989157,145,Major,4_kal,12.375406,-69.159081
2795678,DMadr22-6918,Madracis,-,DH0623_MMIR_KAL,mmir_kal_028,Playa Kalki,,,,,,,,,,,0,Major,NA,12.375406,-69.159081
2795679,DMadr22-6918,Madracis,-,DH0624_MMIR_KAL,mmir_kal_029,Playa Kalki,,,,,,,,,,,145,Major,NA,12.375406,-69.159081
2795682,DMadr22-6918,Madracis,-,DH0627_MMIR_KAL,mmir_kal_032,Playa Kalki,K32,-39.46304879,18.27112468,-13.59570998,21.57474976,5.783504829,-7.492459443,17.48478339,40.47022003,-7.346218066,36,Major,20_kal,12.375406,-69.159081
2795683,DMadr22-6918,Madracis,-,DH0628_MMIR_KAL,mmir_kal_033,Playa Kalki,K33,-39.69814229,15.25513256,-12.82520846,20.4201162,5.648772249,-7.330483312,17.30939253,42.13533805,-7.138613067,35,Major,4_kal,12.375406,-69.159081
2795772,DMadr22-6918,Madracis,-,DH0630_MMIR_KAL,mmir_kal_035,Playa Kalki,,,,,,,,,,,35,Major,NA,12.375406,-69.159081
2795773,DMadr22-6918,Madracis,-,DH0631_MMIR_KAL,mmir_kal_036,Playa Kalki,,,,,,,,,,,40,Major,NA,12.375406,-69.159081
2795774,DMadr22-6918,Madracis,-,DH0632_MMIR_KAL,mmir_kal_037,Playa Kalki,,,,,,,,,,,40,Major,NA,12.375406,-69.159081
2795775,DMadr22-6918,Madracis,-,DH0633_MMIR_KAL,mmir_kal_038,Playa Kalki,,,,,,,,,,,36,Major,NA,12.375406,-69.159081
2795776,DMadr22-6918,Madracis,-,DH0634_MMIR_KAL,mmir_kal_039,Playa Kalki,,,,,,,,,,,36,Major,NA,12.375406,-69.159081
2795777,DMadr22-6918,Madracis,-,DH0635_MMIR_KAL,mmir_kal_040,Playa Kalki,,,,,,,,,,,0,Major,NA,12.375406,-69.159081
2795778,DMadr22-6918,Madracis,-,DH0636_MMIR_KAL,mmir_kal_041,Playa Kalki,K41,-40.66629054,26.43406848,-14.46886017,24.572707,6.613410532,-7.257456394,18.7377135,36.17598936,-7.03240574,33,Major,36_kal,12.375406,-69.159081
2795779,DMadr22-6918,Madracis,-,DH0637_MMIR_KAL,mmir_kal_042,Playa Kalki,K42,-41.6991,27.4336,-14.7514,27.922,8.256,-6.944,,,,33,Major,NA,12.375406,-69.159081
2795400,DMadr22-6918,Madracis,-,DH0638_MMIR_KAL,mmir_kal_051,Playa Kalki,,,,,,,,,,,23,Major,NA,12.375406,-69.159081
2795401,DMadr22-6918,Madracis,-,DH0639_MMIR_KAL,mmir_kal_052,Playa Kalki,,,,,,,,,,,21,Major,NA,12.375406,-69.159081
2795402,DMadr22-6918,Madracis,-,DH0640_MMIR_KAL,mmir_kal_053,Playa Kalki,,,,,,,,,,,0,Major,NA,12.375406,-69.159081
2795403,DMadr22-6918,Madracis,-,DH0641_MMIR_KAL,mmir_kal_054,Playa Kalki,,,,,,,,,,,151,Major,NA,12.375406,-69.159081
2795404,DMadr22-6918,Madracis,-,DH0642_MMIR_KAL,mmir_kal_055,Playa Kalki,,,,,,,,,,,151,Major,NA,12.375406,-69.159081
2795405,DMadr22-6918,Madracis,-,DH0643_MMIR_KAL,mmir_kal_056,Playa Kalki,,,,,,,,,,,151,Major,NA,12.375406,-69.159081
2795406,DMadr22-6918,Madracis,-,DH0644_MMIR_KAL,mmir_kal_057,Playa Kalki,,,,,,,,,,,151,Major,NA,12.375406,-69.159081
